,file_name,transcription,mms_model_transcription
160,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4438_739.6660_0.3000.wav,嗯,<unk>
161,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4440_741.7800_1.4100.wav,uh呃,s<unk>
162,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4442_744.2600_1.4200.wav,have you ever,have you ever
163,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4444_745.7660_0.4600.wav,呃,<unk>
164,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4446_747.0400_1.1800.wav,have has,have pass
165,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4448_748.8400_2.1900.wav,like dogs or cats,like dso cat
166,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4454_759.7400_1.6400.wav,do you have pets,do you have pass
167,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4458_762.9000_0.7000.wav,no,no
168,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4462_766.6660_1.0300.wav,我呃,<unk>
169,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4466_769.2060_0.4000.wav,嗯,<unk>
170,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4470_770.6260_0.4100.wav,麻烦,啊
171,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4474_772.6560_0.5300.wav,哦,
172,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4478_774.3990_0.7600.wav,嗯嗯,<unk>
173,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4480_775.3660_0.4000.wav,没错,<unk>
174,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4488_782.2200_0.8000.wav,嗯,<unk>
175,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4492_784.6000_0.6600.wav,嗯,<unk>
176,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4494_787.1800_1.1200.wav,嗯,<unk><unk>
177,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4496_788.5800_2.4000.wav,so do you love your major,sodo love your major
178,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4500_793.4790_0.5200.wav,呃,<unk>
179,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4503_794.4000_1.6300.wav,喜欢你那个专业吗,你实欢你那个专业吗
180,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4507_799.1400_1.8200.wav,那你本科念的也是相关的吗,那你本科n的也是相关的吗
181,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4513_805.5400_1.5000.wav,那也是理工科嘛,反的也说比过课吗
182,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4517_807.6120_0.2600.wav,嗯,
183,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4521_809.8200_1.6000.wav,我又不是理工科,我能不是地控
184,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4528_816.9360_0.2900.wav,对,s
185,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4530_818.8400_2.8800.wav,其实我当时选择这个专业还是因为,其实我当时选的这个专因还是因为
186,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4532_822.1200_3.2000.wav,感觉最后这方面嗯比较好,感觉之后是方面<unk>比较好
187,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4534_826.0200_1.6000.wav,前景比较好一点,前定比较好一点
188,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4538_831.4400_4.5200.wav,深圳啊或者是上海这种比较大的城市会有更多opportunity,深圳让或者是上海中比较大产时候更多要不t
189,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4542_838.0000_0.5400.wav,对,对
190,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4544_839.6600_2.8900.wav,那你有没有什么favourite foods,n你有没什么fevrary foot
191,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4546_845.8200_0.5200.wav,没有,没有
192,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4554_853.7250_0.5100.wav,嗯,
193,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4558_855.8350_3.7700.wav,嗯I like hot pot,<unk>i likehot pot
194,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4560_860.2600_1.4800.wav,ok,ok
195,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4564_863.0200_1.1900.wav,嗯spicy food,<unk>m spice infu
196,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4572_873.4200_2.0700.wav,可能女生都喜欢吃火锅,可能女生都喜是后过吧
197,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4576_878.2730_1.4400.wav,对香港都不辣,对相刚都不拉
198,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4578_880.2200_1.5200.wav,香港点什么嗯,香港点什么<unk>
199,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4580_882.1000_3.3400.wav,[UNK] very spicy food也不辣,sm a tranfit vari spici foo dy aa不
200,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4582_885.9000_1.5100.wav,之前是妈妈的味道,是下是有麻妈的为的
201,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4588_891.8600_2.8400.wav,是可能是福建人里面最能吃辣的,是可能是复间人里面最能吃拉的
202,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4590_899.1800_2.8400.wav,那你们你们打算之后就是,那里们你打算之后就是
203,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4592_902.1400_2.4200.wav,如果在香港找工作的话你要续租吗,如果在香港找工作的话你要去走嘛
204,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4598_909.2340_1.8400.wav,那你也差不多要开始租房了呀,那你也穿不l要开作方了
205,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4604_923.4200_1.2600.wav,嗯没错,<unk>没错
206,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk17_L4606_927.3200_7.1200.wav,不过这样子你就之后找工作也蛮辛苦的如果你要图深圳的也要图香港的话要两边跑,不过这样紧你接之后找工作有蛮心库的如果你要头生圳的要头像刚的有两边
207,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6487_1.440_2.740.wav,ok所以我come from福建,ok所以我c封服建
208,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6489_4.600_7.920.wav,所以我的我的parents我的妈妈是chemistry老师and我的爸爸是history老师,所以我的我的parens我的妈妈是camistry老师因我的b吧是hestre老师
209,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6491_13.220_1.210.wav,然后,然后
210,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6493_15.080_2.740.wav,对我平时挺喜欢,对我平时听喜欢还
211,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6495_18.020_7.900.wav,那个玩basketball的然后我有时候有时候会邀我的friends啊一起打在就是after class的时候,那个完n buskebalt然后就需时会要我的france还一起打在就是auptercas的时候
212,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6497_27.280_2.400.wav,然后我有一个,然我有一个
213,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6499_30.120_1.950.wav,就很可爱的小狗泰迪,就很开的小考太d
214,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6501_32.310_1.300.wav,他的名字叫Tony,他名字叫t你
215,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6503_34.260_3.860.wav,对我平时然后都喜欢跟Tony一起玩,对我平时要都喜欢跟他你一起玩
216,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6505_38.880_1.220.wav,然后,然后
217,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6507_40.970_1.110.wav,呃,
218,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6509_43.680_0.450.wav,对,对
219,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6511_44.480_0.630.wav,你呢,m
220,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6513_45.480_1.450.wav,那换我讲一下吧,但换国讲一下吧
221,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6515_47.140_2.340.wav,所以我的名字叫呃,所以我的名字叫啊
222,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6517_50.140_0.880.wav,Jason,chse
223,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6519_51.716_4.030.wav,呃然后我我家也有呃我家有四个人,然后我我有我家有四个人
224,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6521_55.900_0.600.wav,嗯,<unk>
225,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6523_58.180_3.380.wav,然后呃我也喜欢play basketball,<unk>后<unk> wish m play basketbal
226,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6525_61.920_2.280.wav,对所以我们以后可以一起去play basketball,对所以我们hk一tso play baskebl
227,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6527_65.420_4.220.wav,然后刚忘了讲你你是念什么major的,然后刚速忘了讲一你是面什么没觉了
228,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6529_69.946_5.900.wav,哦我我在u g的时候念的是electric engineering,哦我我在尤机的时候练的是electric engineoring
229,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6531_76.296_3.990.wav,但是我现在换major了换成computer engineering,但是我现在换m觉换程compuletr 安gnering
230,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6533_81.230_1.240.wav,了解了解,然然后解了解
231,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6535_82.840_2.920.wav,所以对然后我现我现在也是,所以对然后我我现在也是
232,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6537_85.980_4.560.wav,在念呃computer engineering对那u g的时候我是在台湾,在面<unk>captinginearing对gs我是在台湾
233,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6539_90.900_3.440.wav,对台湾的台湾大学National Taiwan University念,可他湾的他然大学national tovine university面
234,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6545_96.430_2.610.wav,对所以啊然后,对所以<unk>然后
235,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6547_99.300_0.680.wav,诶,<unk>
236,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6549_100.640_1.450.wav,其实我现在不知道讲什么了,其做下不到讲科我的
237,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6551_103.740_1.140.wav,呃,
238,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6553_105.380_4.800.wav,就是你们你们的department大不大,就是你你们的departmn大不大
239,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6555_110.317_1.300.wav,就professor多不多啊,就o professor多ob多r
240,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6557_111.657_3.780.wav,哦我们的department大概我们有四间,哦我们的第pormen大概我没有事间
241,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6559_115.870_0.780.wav,系馆,系关
242,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6561_116.942_0.240.wav,嗯,<unk>
243,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6563_117.192_3.730.wav,然后总共的professor大概有呃一百多位,那左过的profesor大概有一百多位
244,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6565_121.690_0.940.wav,一百多位,一百多为
245,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6567_123.130_2.850.wav,对一百多位然后再加上哦,对一百多为然后在家上
246,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6569_126.510_2.840.wav,呃大概一千位的students,<unk>大k iecn wit students
247,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6571_130.120_2.560.wav,对所以总共也是算蛮大的,对所以种功也是道蛮打
248,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6573_135.380_3.900.wav,感觉跟我们跟我们department size差不多,感觉跟我们跟我们deparmentsto不多
249,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6575_139.980_4.820.wav,对我们我们professor大概也有七八十位,对我们我们profesr大概也有七八时位
250,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6577_145.800_0.600.wav,对,对
251,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6579_148.080_4.620.wav,对然后我们U G的时候我们每我们会有分那个,对然后我们优记的时候我们我们会有分那个
252,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6581_152.880_1.900.wav,是就是小班,就是小班
253,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6583_155.100_1.990.wav,然后每个班会有一个tutor,然后没个班会有一个挑t
254,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6585_157.660_2.440.wav,就是就是我们的senior,就是就是我们的先练
255,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6587_160.160_5.780.wav,来来到我们的tutor然后会带就是一开始的时候会带我们融入集体,来到我们的屏t然后会我就是一开始的时候会带我们容路机体
256,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6589_166.040_2.980.wav,就是会带我们组织一些activity,就是可带我们组知一些tivety
257,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6591_169.040_1.200.wav,就是去,就是去
258,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6593_172.060_2.420.wav,对带我们认识new friends之类的,对带我们任时nfrenc<unk>l
259,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6595_176.640_3.920.wav,那你现在住在Hong Kong大概住了多久,那你现在住在宏<unk>大概做了多就
260,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6597_181.100_2.060.wav,我来这,我来子
261,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6599_183.780_0.980.wav,一年半,一年半
262,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6601_185.260_1.280.wav,almost two years,almost two years
263,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6603_187.700_4.560.wav,对然后来这边的生活还挺惬意的,对然后来资边的生活还<unk>轻意的
264,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6605_193.660_3.940.wav,所以你还蛮喜欢也蛮习惯Hong Kong life嘛就是,所以你还蛮习欢也蛮习惯pcl统嘛就是
265,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6607_197.640_2.180.wav,我就说就是在这边,我 所就是t特ba
266,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6609_200.020_2.440.wav,呃food的啊或者是,<unk>f的或者是
267,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6611_202.640_2.320.wav,啊lifestyle啊之类的,life stitl
268,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6613_205.440_2.580.wav,对啊而且平时生活,对呀而且平时生活
269,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6615_208.560_5.780.wav,就是像那些就是没有deadline的时候也不会那么stress,就是像那些就是没有delig的时候业不会那mestrasce
270,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6617_215.190_2.050.wav,就对然后,就d然后
271,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6619_217.760_1.190.wav,但是我觉得,但是我觉得
272,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6621_219.420_4.660.wav,是这里的住宿还有食物这些都比较expensive,所这一的助数还有书只些都比较expensi
273,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6623_225.060_1.460.wav,对就是,对就是
274,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6625_228.600_1.150.wav,嗯这个会,这个
275,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/ASCEND/waves/ses1_spk3_L6629_231.400_1.140.wav,确实是,是是是
